id,label,lower_letter_count,upper_letter_count,digital_count,symbol_count
178584,-1,0,1,10,0
287203,-1,0,1,10,0
106583,-1,0,0,4,0
48036,-1,0,0,11,0
184583,-1,0,2,10,1
237997,-1,0,0,0,0
225879,-1,0,4,20,0
177048,-1,0,4,13,3
142981,-1,0,0,0,0
190656,-1,0,0,0,0
168961,-1,0,0,0,0
89615,-1,7,0,3,0
94658,-1,5,1,7,1
149105,-1,0,0,0,0
10060,-1,2,4,11,1
60,-1,3,1,12,2
167596,-1,2,2,16,1
139813,-1,0,0,0,0
205785,-1,0,0,11,0
34378,-1,0,0,0,0
229881,-1,0,0,0,0
251536,-1,0,0,0,0
1792,-1,0,0,11,0
167926,-1,0,0,0,0
84729,-1,0,3,7,0
123680,-1,0,0,0,0
62242,-1,0,0,11,1
236848,-1,0,0,0,0
195876,-1,0,0,0,0
224172,-1,0,0,0,0
109631,-1,0,0,0,0
265356,-1,0,2,9,0
189998,-1,0,1,9,0
273570,-1,0,0,0,0
128930,-1,0,2,10,0
189804,-1,0,1,10,0
20526,-1,0,33,0,0
79794,-1,0,0,0,0
198831,-1,0,0,0,0
167996,-1,0,0,0,0
135756,-1,0,1,11,0
61638,-1,0,1,10,0
242057,-1,0,1,10,1
40627,-1,0,0,0,0
226020,-1,0,0,0,0
13825,-1,0,0,2,0
197702,-1,0,0,0,0
67474,-1,0,0,0,0
262566,-1,0,0,0,0
62695,-1,0,0,0,0
42232,-1,0,0,11,0
71481,-1,0,0,0,0
224362,-1,0,0,0,0
18158,-1,0,0,0,0
10054,-1,0,5,12,0
32846,-1,0,3,10,0
74237,-1,0,1,10,0
1248,-1,0,2,11,1
282763,-1,0,2,9,0
162739,-1,0,0,0,0
290406,-1,0,0,0,0
280553,-1,0,1,10,0
173069,-1,0,0,0,0
51783,-1,0,0,0,0
187488,-1,0,1,10,0
175670,-1,0,0,0,0
94068,-1,0,0,0,0
200029,-1,0,0,0,0
6524,-1,0,0,0,0
250119,-1,0,0,0,0
193073,-1,0,0,0,0
228965,-1,0,0,0,0
196439,-1,0,0,10,0
144507,-1,0,0,0,0
192784,-1,0,1,8,0
26358,-1,0,0,11,0
199690,-1,0,0,0,0
186853,-1,0,1,11,0
293581,-1,0,0,0,0
110870,-1,0,0,11,0
204166,-1,0,0,2,2
121380,-1,0,2,7,0
41114,-1,0,1,10,0
110411,-1,0,0,0,0
261849,-1,0,0,0,0
49891,-1,0,3,8,0
257740,-1,0,0,0,0
96041,-1,0,0,0,0
90223,-1,0,0,0,0
224744,-1,0,0,0,0
135846,-1,0,2,9,0
166019,-1,0,0,0,0
98369,-1,0,0,0,0
213305,-1,0,0,0,0
137798,-1,0,0,0,0
209829,-1,0,0,0,0
219390,-1,0,0,0,0
167556,-1,2,2,9,0
191016,-1,0,0,0,0
51292,-1,0,4,8,0
97669,-1,0,1,13,0
11565,-1,0,1,10,0
69024,-1,0,0,0,0
247607,-1,2,2,20,0
20200,-1,0,1,8,0
233294,-1,0,3,6,0
99630,-1,0,1,13,7
228938,-1,0,1,10,0
188134,-1,0,3,9,0
176843,-1,0,0,0,0
242670,-1,0,3,8,0
208382,-1,0,2,8,0
176559,-1,0,0,11,0
228542,-1,0,0,0,0
240782,-1,0,3,9,0
264347,-1,0,0,0,0
53765,-1,0,4,6,0
206823,-1,0,2,9,0
158851,-1,0,0,0,0
73736,-1,3,2,13,2
23939,-1,0,2,10,1
244296,-1,0,2,10,0
90579,-1,0,0,0,0
131690,-1,0,0,0,0
116866,-1,0,6,2,0
236186,-1,0,0,0,0
22512,-1,0,0,0,0
128246,-1,0,0,0,0
127751,-1,0,3,8,0
25730,-1,0,0,0,0
180450,-1,0,0,0,0
264527,-1,2,0,9,0
32542,-1,0,0,0,0
254834,-1,0,0,0,0
166316,-1,0,0,0,0
152242,-1,0,0,0,0
94958,-1,0,0,0,0
199979,-1,0,1,10,0
266410,-1,0,2,9,0
176808,-1,0,1,10,3
53934,-1,0,0,11,0
182978,-1,0,0,0,0
19374,-1,0,5,6,0
169663,-1,0,0,0,0
49865,-1,0,0,0,0
128045,-1,0,1,9,0
91344,-1,0,0,0,0
239862,-1,0,0,0,0
170755,-1,0,2,10,0
288275,-1,0,0,0,0
53163,-1,0,2,11,0
194338,-1,0,0,0,0
129245,-1,0,0,0,0
122535,-1,0,0,0,0
134897,-1,0,1,9,0
122589,-1,0,0,0,0
126959,-1,0,0,0,0
20825,-1,0,0,0,0
45936,-1,0,0,0,0
301654,-1,0,0,0,0
306880,-1,0,0,11,0
253127,-1,1,1,7,0
91223,-1,0,3,10,1
186140,-1,0,0,10,0
57701,-1,0,0,0,0
73251,-1,0,1,10,0
72272,-1,0,0,2,0
6451,-1,4,0,25,4
52889,-1,0,0,0,1
283913,-1,0,0,0,0
130603,-1,0,0,0,0
301938,-1,0,0,0,0
164524,-1,0,0,0,0
242945,-1,0,0,0,0
161363,-1,0,0,0,0
228990,-1,0,0,12,0
253251,-1,0,2,9,0
216366,-1,0,0,0,0
304359,-1,0,0,0,0
304848,-1,2,1,4,0
238922,-1,1,0,11,1
169661,-1,0,2,0,0
165917,-1,0,1,11,0
74362,-1,0,0,0,0
104439,-1,0,1,9,0
55790,-1,0,0,0,0
232783,-1,0,0,0,1
198355,-1,0,1,10,0
48782,-1,0,2,9,0
118310,-1,0,0,11,0
4648,-1,0,1,10,0
217420,-1,0,0,0,0
205056,-1,0,0,0,0
125360,-1,0,2,10,1
82038,-1,0,1,10,0
108820,-1,0,0,0,0
29337,-1,1,1,6,0
100098,-1,0,0,0,0
272062,-1,0,0,0,0
8161,-1,0,0,0,0
7418,-1,0,0,3,0
227937,-1,0,1,10,0
178872,-1,0,1,10,0
19465,-1,0,0,0,0
37841,-1,0,8,14,0
30841,-1,0,2,9,0
290226,-1,3,0,12,0
26122,-1,2,0,10,0
266650,-1,0,0,0,0
32908,-1,0,2,11,0
1536,-1,2,2,12,0
87573,-1,0,0,11,0
180519,-1,0,0,0,0
91012,-1,0,0,0,0
25225,-1,0,0,11,0
228047,-1,1,0,9,0
223862,-1,0,1,14,0
290645,-1,0,0,0,0
127489,-1,0,0,11,0
142541,-1,0,1,10,0
238483,-1,0,0,3,0
216601,-1,0,4,7,0
166870,-1,0,0,11,0
106089,-1,0,5,7,0
201822,-1,0,0,0,0
198657,-1,0,4,14,0
302501,-1,0,0,0,0
81029,-1,0,2,12,0
88730,-1,0,0,4,0
196530,-1,0,0,0,0
98994,-1,0,0,0,0
267876,-1,0,0,0,0
208029,-1,0,0,0,0
696,-1,0,1,8,0
301499,-1,0,0,0,0
112565,-1,0,2,8,0
134229,-1,0,0,0,0
125665,-1,0,2,8,0
207613,-1,0,0,0,0
115802,-1,0,0,0,0
274714,-1,0,0,0,0
45618,-1,0,3,10,0
199233,-1,0,1,10,0
168470,-1,0,0,0,0
43074,-1,0,0,0,0
102534,-1,0,0,0,0
26656,-1,0,2,9,0
199194,-1,0,9,4,1
167733,-1,0,0,0,0
266628,-1,0,0,0,0
274275,-1,0,0,0,0
41766,-1,0,0,0,0
216756,-1,0,1,11,0
153774,-1,0,1,10,0
231133,-1,0,0,0,0
173860,-1,0,0,0,0
55310,-1,0,0,0,0
182450,-1,0,1,12,0
108482,-1,0,0,0,0
286992,-1,0,0,11,0
43335,-1,0,4,18,1
78306,-1,0,3,7,1
1557,-1,0,0,0,0
111357,-1,0,0,0,0
16199,-1,2,3,10,0
85987,-1,0,0,0,0
25131,-1,0,2,51,4
180816,-1,0,2,10,0
104923,-1,0,0,0,0
48037,-1,0,4,13,0
34331,-1,0,1,10,0
285451,-1,0,0,11,0
299954,-1,0,0,9,0
25371,-1,0,0,0,0
80701,-1,0,0,0,0
18259,-1,0,0,0,0
163835,-1,0,1,6,0
25445,-1,0,0,0,0
242211,-1,0,2,9,2
74671,-1,0,1,10,0
110434,-1,0,1,10,1
240598,-1,0,2,9,0
296549,-1,2,0,7,0
100979,-1,4,2,9,1
17113,-1,0,0,11,0
29387,-1,0,0,0,0
283801,-1,0,1,10,0
143308,-1,0,2,9,0
141948,-1,0,1,10,0
41688,-1,0,0,0,0
57475,-1,0,0,0,0
121899,-1,10,0,0,0
96469,-1,0,2,9,0
71277,-1,0,5,17,0
267700,-1,0,0,10,0
39682,-1,0,0,0,0
69361,-1,0,0,0,0
288213,-1,0,0,13,0
74434,-1,0,1,10,0
103854,-1,0,0,0,0
201472,-1,0,0,0,0
251918,-1,0,0,0,0
86911,-1,0,0,0,0
200285,-1,0,0,0,0
232863,-1,0,2,9,0
291592,-1,0,2,8,0
49307,-1,6,0,0,0
242112,-1,0,0,2,0
76397,-1,0,0,0,0
130763,-1,0,0,0,0
139089,-1,0,2,7,0
230893,-1,0,0,0,9
83276,-1,0,0,0,0
1151,-1,0,1,10,0
286421,-1,0,0,0,0
16867,-1,0,0,0,0
133719,-1,0,0,20,0
196920,-1,0,2,9,0
11050,-1,2,1,10,0
103439,-1,0,0,0,0
268626,-1,0,1,10,0
179624,-1,0,0,0,0
151511,-1,0,0,0,0
232534,-1,0,5,18,0
273232,-1,0,1,8,1
7567,-1,0,0,3,0
168068,-1,0,0,0,0
205565,-1,0,1,11,0
275782,-1,93,21,16,0
175783,-1,0,1,10,0
45180,-1,5,4,5,0
103947,-1,0,0,0,0
64592,-1,0,2,8,0
73347,-1,0,0,0,0
255726,-1,0,0,0,0
289642,-1,0,1,11,0
235631,-1,0,0,0,0
271438,-1,0,0,0,0
256957,-1,0,0,0,0
137716,-1,0,0,0,0
136313,-1,0,1,10,0
246554,-1,1,3,8,0
161200,-1,0,2,18,0
255507,-1,0,0,0,0
289167,-1,0,0,0,0
189736,-1,0,0,0,0
53467,-1,0,0,0,0
215818,-1,0,1,10,0
67545,-1,0,2,9,0
61532,-1,0,1,10,0
178618,-1,0,0,0,0
272382,-1,0,0,0,0
121028,-1,0,0,0,0
86222,-1,1,1,10,0
181753,-1,0,2,9,0
175101,-1,0,0,12,0
67295,-1,0,1,6,1
149814,-1,0,0,0,0
75482,-1,0,0,0,0
121328,-1,0,0,0,0
46371,-1,0,1,9,0
164918,-1,0,0,0,0
158591,-1,0,0,0,0
76615,-1,0,0,0,0
114577,-1,0,0,0,0
117076,-1,0,2,9,0
193494,-1,2,1,9,0
220196,-1,0,0,11,0
270023,-1,0,0,0,0
13257,-1,0,1,11,1
101653,-1,0,0,0,0
20811,-1,0,0,0,0
145356,-1,0,0,0,0
11186,-1,0,1,12,0
11832,-1,0,4,17,0
95638,-1,2,0,0,0
69127,-1,0,0,11,0
131007,-1,0,0,0,0
274030,-1,0,0,0,0
292526,-1,0,0,0,0
160700,-1,0,0,0,0
100317,-1,0,0,0,0
307315,-1,0,1,10,0
260273,-1,0,0,0,0
5086,-1,0,0,0,0
176432,-1,0,0,0,0
53947,-1,0,0,0,0
266691,-1,0,0,0,0
255059,-1,1,1,10,0
218029,-1,1,3,9,0
176461,-1,0,0,0,0
8019,-1,0,0,0,0
120486,-1,0,0,0,0
123764,-1,3,1,4,0
293608,-1,0,0,0,0
210448,-1,0,2,9,0
176942,-1,0,0,9,0
118238,-1,0,0,0,0
295425,-1,0,1,2,1
264689,-1,0,0,0,0
48281,-1,0,3,8,1
12967,-1,0,0,0,0
202865,-1,0,1,9,0
56146,-1,0,2,10,0
120,-1,0,2,9,3
23127,-1,0,0,0,0
89722,-1,0,0,11,1
218275,-1,0,1,10,0
76261,-1,0,0,0,0
157928,-1,0,1,9,0
135587,-1,0,0,0,0
80974,-1,0,4,7,1
228495,-1,0,0,0,0
46856,-1,0,1,10,0
299163,-1,0,0,0,0
114658,-1,0,0,0,0
7503,-1,0,0,0,0
26441,-1,0,0,0,0
274336,-1,2,0,9,0
37946,-1,0,1,10,0
269031,-1,0,0,0,0
242608,-1,0,0,0,0
292217,-1,0,0,0,0
40525,-1,0,0,0,0
221424,-1,0,3,10,0
160367,-1,0,0,0,0
145400,-1,5,3,17,0
71448,-1,0,1,12,0
232716,-1,0,0,0,0
155783,-1,0,0,0,0
92317,-1,0,0,0,0
87055,-1,0,1,10,0
213822,-1,0,0,0,0
223876,-1,34,4,15,2
87556,-1,0,0,0,0
149703,-1,0,0,0,0
7633,-1,0,0,0,0
104173,-1,2,1,10,1
161379,-1,0,0,0,0
142751,-1,0,0,0,0
258770,-1,0,0,0,0
21089,-1,0,0,0,0
33653,-1,0,1,10,0
219500,-1,0,2,15,0
266630,-1,0,4,7,0
42525,-1,0,5,10,0
118411,-1,7,3,14,0
264018,-1,0,2,10,0
264354,-1,0,0,10,0
48168,-1,0,1,10,0
20555,-1,0,1,10,0
48874,-1,0,0,0,0
304769,-1,0,2,10,0
205187,-1,0,0,0,0
151814,-1,0,6,6,0
15400,-1,0,2,7,0
134138,-1,0,0,0,0
163028,-1,0,1,9,0
88361,-1,0,1,16,1
249084,-1,0,3,8,0
298826,-1,0,0,0,0
172259,-1,0,1,10,0
253743,-1,0,0,0,0
124830,-1,0,0,0,0
106663,-1,0,0,0,0
224247,-1,0,2,9,0
193045,-1,0,0,0,0
244680,-1,0,0,0,0
9665,-1,0,0,0,0
112935,-1,0,0,0,0
177899,-1,0,0,0,0
234399,-1,0,0,0,0
215344,-1,0,2,9,0
226302,-1,0,0,0,0
207292,-1,0,0,0,0
67896,-1,0,4,6,0
113914,-1,0,0,0,0
115824,-1,0,0,0,0
265786,-1,0,0,0,0
31302,-1,0,1,10,0
298749,-1,0,2,9,0
293269,-1,0,1,10,0
19285,-1,0,2,7,0
162254,-1,0,0,0,0
69757,-1,0,2,9,0
298439,-1,0,0,12,0
200882,-1,0,0,0,0
202878,-1,0,3,5,0
166239,-1,0,1,11,0
86364,-1,0,0,0,0
97901,-1,0,0,0,0
1672,-1,0,3,2,0
237011,-1,0,2,9,0
276033,-1,0,0,0,0
119163,-1,0,0,0,0
265508,-1,0,0,0,0
221185,-1,9,2,8,0
283018,-1,0,1,10,0
174094,-1,0,0,0,0
41625,-1,0,0,0,0
210910,-1,0,0,0,0
79648,-1,0,0,0,0
157456,-1,0,0,0,0
256005,-1,2,2,18,1
4,-1,0,0,9,0
265703,-1,0,0,0,0
249154,-1,0,0,0,0
57875,-1,0,2,11,0
133991,-1,0,1,10,0
29513,-1,0,0,0,0
263707,-1,0,1,11,0
227064,-1,0,0,0,0
66952,-1,0,0,0,0
43681,-1,0,0,0,0
2929,-1,0,0,11,0
186042,-1,0,0,0,0
232850,-1,2,0,0,0
103664,-1,0,0,0,0
254983,-1,0,0,0,0
74966,-1,3,2,8,0
17700,-1,0,0,0,0
76626,-1,0,0,0,0
153221,-1,0,1,10,0
34180,-1,9,1,12,2
108160,-1,0,0,0,0
226820,-1,0,0,10,0
216291,-1,0,2,9,1
303804,-1,0,0,11,0
73462,-1,0,1,10,0
252584,-1,0,1,10,0
185866,-1,0,1,10,1
286259,-1,0,0,0,0
290109,-1,0,0,0,0
142721,-1,0,2,9,0
186999,-1,0,1,10,0
154985,-1,0,0,0,0
238456,-1,0,1,10,0
112318,-1,0,0,0,0
170894,-1,0,3,8,1
20074,-1,0,0,0,0
177063,-1,0,0,0,0
45157,-1,0,5,6,0
278641,-1,0,0,0,1
77107,-1,0,0,3,0
39969,-1,0,1,8,0
194365,-1,0,0,11,0
281935,-1,0,0,0,0
181096,-1,0,0,0,0
214525,-1,0,0,0,0
223971,-1,0,0,0,1
118158,-1,8,2,13,0
264454,-1,0,2,9,0
4564,-1,0,1,10,0
160363,-1,0,0,0,0
137414,-1,0,0,0,0
216642,-1,0,0,11,0
25982,-1,0,1,10,0
228084,-1,0,0,0,0
23091,-1,0,1,9,0
199149,-1,0,0,0,0
19501,-1,0,2,9,0
286703,-1,0,2,9,0
287607,-1,0,0,11,0
78813,-1,0,0,0,0
244838,-1,0,0,11,0
149376,-1,0,0,0,0
183622,-1,2,3,8,0
293905,-1,0,1,8,0
126108,-1,0,0,9,0
223321,-1,0,0,0,0
27882,-1,0,0,0,0
51280,-1,0,1,10,1
217589,-1,0,0,0,0
7835,-1,0,0,0,0
40567,-1,0,0,0,1
196383,-1,2,1,10,0
98907,-1,0,2,9,0
94720,-1,0,0,0,0
6570,-1,0,0,0,0
32990,-1,0,0,0,0
209707,-1,0,0,0,0
291500,-1,2,0,9,0
55632,-1,0,0,0,0
110917,-1,0,0,0,0
125563,-1,0,0,0,0
242677,-1,0,0,0,0
120958,-1,0,3,8,0
133593,-1,0,1,10,0
161030,-1,0,0,0,0
48374,-1,0,0,10,0
271655,-1,0,0,10,0
70069,-1,0,0,0,0
261421,-1,0,2,9,0
216502,-1,2,1,10,0
190964,-1,0,0,0,0
6799,-1,0,0,0,0
173038,-1,0,0,0,0
141228,-1,5,3,3,0
196886,-1,0,0,0,0
16658,-1,0,6,27,0
92195,-1,0,0,0,0
38729,-1,0,0,0,0
226019,-1,0,0,0,0
91306,-1,0,0,0,0
104245,-1,0,0,0,0
116097,-1,0,0,0,0
122571,-1,0,0,0,0
110946,-1,0,3,17,0
81400,-1,0,2,9,0
96166,-1,0,0,0,0
223441,-1,0,0,0,0
138411,-1,0,0,11,0
103708,-1,0,0,0,0
284937,-1,0,0,0,1
179459,-1,0,0,10,0
304649,-1,0,1,6,1
7959,-1,0,0,0,0
232143,-1,7,5,9,1
49458,-1,3,2,15,0
82215,-1,0,0,0,0
45866,-1,1,2,9,0
274628,-1,0,0,0,0
7595,-1,0,1,10,0
58417,-1,0,0,10,0
105248,-1,0,1,10,0
182679,-1,0,0,11,0
158500,-1,0,3,8,0
160763,-1,0,0,0,0
196026,-1,1,3,8,0
171414,-1,0,0,0,0
51264,-1,2,1,10,0
206974,-1,0,0,11,0
122125,-1,0,3,7,1
233447,-1,0,2,10,0
24564,-1,0,2,9,0
189716,-1,6,0,0,0
302915,-1,0,0,0,0
49723,-1,15,1,1,0
260139,-1,2,0,0,0
112263,-1,0,0,0,0
147073,-1,0,1,10,0
205502,-1,0,0,0,0
47122,-1,0,0,11,1
164498,-1,0,4,9,0
279181,-1,0,0,0,0
148196,-1,0,0,9,0
294997,-1,0,0,0,0
100556,-1,0,1,10,0
242781,-1,0,0,0,0
197075,-1,0,0,0,0
47868,-1,9,1,4,0
255497,-1,0,0,0,0
56405,-1,0,0,9,0
290731,-1,0,0,0,0
114541,-1,0,0,0,0
128102,-1,2,2,18,1
216485,-1,0,0,0,0
105505,-1,0,0,0,1
180587,-1,0,1,9,0
65511,-1,0,0,23,0
93788,-1,0,0,0,0
140553,-1,0,0,0,0
151136,-1,0,0,0,0
150693,-1,0,0,0,0
23006,-1,0,0,0,0
42370,-1,0,0,0,0
237960,-1,0,0,0,0
48650,-1,3,1,8,1
78584,-1,0,0,0,0
11119,-1,0,0,0,0
230788,-1,0,0,0,0
161251,-1,0,1,10,0
219141,-1,0,0,11,1
154969,-1,0,0,0,0
306610,-1,0,1,10,0
153238,-1,0,0,11,1
26331,-1,0,0,0,0
275320,-1,0,0,0,0
87246,-1,0,0,0,0
33746,-1,0,0,0,0
115534,-1,0,0,2,0
16360,-1,0,0,0,0
10166,-1,0,0,0,0
51381,-1,10,25,18,3
212057,-1,0,0,0,0
32577,-1,0,0,0,0
108534,-1,0,0,0,1
182928,-1,4,0,1,0
161153,-1,0,2,10,1
185533,-1,0,0,0,0
8971,-1,0,0,0,0
231043,-1,3,3,8,0
97445,-1,0,1,10,0
269923,-1,0,3,10,0
109127,-1,0,3,8,0
225687,-1,0,2,10,0
240368,-1,0,0,0,0
129994,-1,0,0,8,1
258708,-1,0,3,8,0
212223,-1,0,0,0,0
226943,-1,0,2,9,1
196846,-1,0,0,0,0
10674,-1,0,0,11,0
27661,-1,0,0,0,0
161893,-1,0,2,8,0
75458,-1,0,0,0,0
62028,-1,0,0,0,0
221133,-1,0,1,10,0
220907,-1,0,0,0,0
151993,-1,0,0,0,0
182152,-1,0,0,0,0
162969,-1,13,2,10,1
272705,-1,0,0,0,0
179546,-1,0,1,8,0
30490,-1,0,2,9,0
135032,-1,0,1,10,0
255411,-1,2,0,11,1
276919,-1,0,0,0,0
14482,-1,0,0,0,0
249364,-1,0,0,0,0
181517,-1,0,0,0,0
200957,-1,2,4,18,4
8490,-1,0,0,0,0
269571,-1,0,0,0,0
31507,-1,0,3,0,0
84350,-1,0,0,0,0
106878,-1,0,0,0,0
127165,-1,0,0,0,0
14450,-1,0,0,11,0
6249,-1,0,2,9,0
285516,-1,0,6,7,0
23109,-1,0,1,10,1
24685,-1,0,0,0,0
46597,-1,0,0,13,0
44621,-1,0,0,0,0
290315,-1,0,2,9,0
33103,-1,0,0,0,0
156647,-1,0,1,10,0
46708,-1,0,3,8,0
298085,-1,0,0,0,0
83801,-1,2,1,10,0
155449,-1,0,1,10,0
67902,-1,0,1,9,0
114325,-1,0,0,0,0
236976,-1,0,0,0,0
143021,-1,0,0,0,0
140200,-1,0,0,0,0
186188,-1,0,0,0,0
253421,-1,0,0,0,0
138290,-1,0,1,9,0
254369,-1,0,0,0,0
140581,-1,0,0,0,0
64655,-1,0,0,11,0
294553,-1,0,0,0,0
38492,-1,0,1,10,0
98520,-1,0,0,0,0
276103,-1,0,1,9,0
263021,-1,0,0,0,0
70745,-1,7,2,9,1
29205,-1,0,0,0,0
69928,-1,0,0,0,0
145117,-1,0,0,0,0
2089,-1,2,1,0,0
59669,-1,0,0,0,0
303909,-1,0,0,0,0
210486,-1,0,0,10,0
105134,-1,0,0,0,0
242772,-1,1,1,9,0
97990,-1,0,2,9,0
10022,-1,0,0,0,0
40282,-1,0,2,9,0
268413,-1,0,0,0,0
119756,-1,0,0,10,0
105075,-1,2,1,10,0
176762,-1,0,0,0,0
32223,-1,0,0,0,0
267092,-1,0,0,0,0
206435,-1,0,0,11,0
219990,-1,0,0,11,0
299191,-1,0,3,11,1
127463,-1,0,1,10,0
31916,-1,0,6,6,0
178227,-1,0,0,0,0
250052,-1,0,0,0,0
297226,-1,0,2,9,0
72769,-1,0,1,10,0
143803,-1,0,0,0,0
44461,-1,0,2,9,0
185616,-1,1,2,9,1
234054,-1,0,0,0,0
266556,-1,9,1,9,0
183879,-1,0,0,0,0
266348,-1,0,1,9,1
198594,-1,0,0,22,0
305967,-1,1,5,15,0
295976,-1,0,2,10,0
143588,-1,0,0,0,0
193966,-1,0,1,10,0
220913,-1,0,1,1,0
155129,-1,0,0,0,0
272467,-1,0,0,0,0
142114,-1,0,0,0,0
155679,-1,0,0,0,0
220409,-1,0,4,8,0
119599,-1,0,2,7,0
288372,-1,2,1,9,0
190835,-1,7,0,0,0
238280,-1,0,0,0,0
204892,-1,0,0,0,0
209895,-1,0,0,0,0
202459,-1,0,0,0,0
19111,-1,0,2,11,0
189576,-1,0,5,6,0
197198,-1,0,2,8,0
290515,-1,0,3,8,0
10610,-1,0,4,9,1
130086,-1,0,0,0,0
15126,-1,0,0,0,0
184014,-1,0,0,0,0
236412,-1,0,3,8,0
145238,-1,0,1,8,2
169450,-1,0,1,10,0
113763,-1,0,0,0,0
268024,-1,0,2,8,0
105581,-1,0,0,0,0
143596,-1,0,0,11,0
224273,-1,0,0,0,0
134050,-1,0,0,0,0
34969,-1,0,1,10,0
76657,-1,0,0,0,0
116682,-1,0,0,0,0
53653,-1,0,0,11,0
173554,-1,0,0,0,0
209370,-1,27,3,8,0
162114,-1,0,4,10,0
225019,-1,0,0,0,0
130050,-1,0,4,10,0
35138,-1,0,0,14,0
178171,-1,0,0,0,0
89951,-1,1,1,10,1
134299,-1,0,2,9,0
163549,-1,0,2,7,0
136098,-1,0,0,11,0
127448,-1,0,0,0,1
60207,-1,0,2,10,0
270126,-1,0,0,0,0
179175,-1,0,0,0,0
284474,-1,1,2,9,0
135405,-1,0,6,11,0
244189,-1,0,0,0,0
34187,-1,0,0,0,0
170695,-1,0,0,0,0
182989,-1,0,0,0,0
181627,-1,0,3,7,0
86703,-1,0,0,0,1
148444,-1,1,0,0,0
231108,-1,0,0,0,0
285351,-1,0,0,0,0
171623,-1,0,2,9,0
229445,-1,0,0,0,0
232899,-1,0,1,10,1
163231,-1,0,0,0,0
162500,-1,0,1,10,0
168820,-1,0,3,8,0
156689,-1,0,1,13,0
263260,-1,0,0,0,0
63738,-1,0,0,0,0
150797,-1,0,1,10,0
222968,-1,3,1,11,0
282372,-1,0,0,13,0
281165,-1,0,0,0,0
43725,-1,0,1,10,0
187387,-1,0,2,9,0
290256,-1,0,0,11,0
224004,-1,0,0,0,0
235389,-1,0,3,8,0
201470,-1,0,0,0,1
242507,-1,0,0,0,0
131873,-1,0,0,0,0
80412,-1,0,0,0,0
223696,-1,0,0,0,0
104390,-1,0,0,0,0
7718,-1,0,0,0,0
89153,-1,1,2,8,0
45764,-1,0,0,0,0
233800,-1,0,1,10,1
212244,-1,0,0,0,0
173185,-1,8,0,1,0
33692,-1,0,0,0,1
292314,-1,0,0,0,0
205401,-1,0,0,0,0
257367,-1,0,0,0,0
238314,-1,0,1,11,0
264469,-1,0,0,8,0
256208,-1,0,0,11,1
214326,-1,0,0,0,0
249059,-1,0,2,9,1
144799,-1,0,0,0,0
289450,-1,0,0,0,0
114882,-1,0,0,11,0
175291,-1,0,0,0,0
257754,-1,0,0,0,0
278841,-1,0,0,11,0
177430,-1,0,3,8,0
21926,-1,0,0,0,0
120283,-1,0,0,0,0
56224,-1,0,3,10,0
78501,-1,14,1,6,0
88886,-1,0,0,0,0
150749,-1,0,2,10,0
35826,-1,0,0,0,0
280348,-1,0,0,13,1
69599,-1,0,0,13,0
218288,-1,0,0,0,0
216442,-1,0,1,10,0
131895,-1,0,0,0,0
104312,-1,0,0,0,0
113180,-1,0,2,10,0
185102,-1,0,0,0,0
22617,-1,0,0,0,0
132091,-1,0,0,0,0
50486,-1,0,4,7,0
298981,-1,0,1,10,0
187753,-1,0,0,11,0
178033,-1,0,0,9,0
112777,-1,0,0,0,0
134898,-1,0,2,9,2
275802,-1,0,0,11,1
290848,-1,0,0,0,0
182595,-1,0,0,0,0
55484,-1,0,0,0,3
53624,-1,0,0,0,0
122432,-1,5,4,6,1
254767,-1,2,2,9,1
76826,-1,0,0,0,0
289035,-1,0,0,0,0
89813,-1,0,0,0,0
52627,-1,0,1,10,0
133770,-1,0,1,10,0
248287,-1,0,0,0,0
68624,-1,0,0,0,0
232231,-1,0,0,0,0
128952,-1,0,3,6,1
270276,-1,0,0,0,0
189675,-1,0,0,0,0
127067,-1,0,0,0,0
273638,-1,0,3,8,0
221474,-1,0,0,11,2
104403,-1,0,1,8,0
23967,-1,0,0,0,0
91581,-1,1,2,9,0
177999,-1,0,0,0,0
98838,-1,0,4,13,0
278156,-1,0,3,7,0
287887,-1,1,0,18,4
25962,-1,0,0,11,0
142904,-1,0,0,0,0
175934,-1,77,5,15,17
80838,-1,0,4,11,0
7223,-1,0,0,2,0
32930,-1,0,0,0,0
37783,-1,0,0,0,0
89195,-1,0,0,0,0
42976,-1,0,2,8,0
240496,-1,0,0,0,0
242694,-1,0,0,2,0
252030,-1,0,0,0,0
21362,-1,0,0,0,0
192150,-1,0,0,0,0
126492,-1,0,0,0,0
250109,-1,0,1,10,0
173440,-1,0,0,0,0
87519,-1,0,0,0,1
221218,-1,0,0,11,0
26742,-1,0,3,8,0
288659,-1,0,0,0,0
144961,-1,0,0,11,0
180067,-1,0,0,0,0
145102,-1,0,0,0,0
88697,-1,0,1,10,0
122540,-1,0,2,23,0
199063,-1,0,0,0,0
153195,-1,0,0,0,0
179141,-1,0,0,0,0
217700,-1,0,0,0,0
128749,-1,0,4,7,0
289253,-1,0,0,0,0
7387,-1,0,4,8,0
19594,-1,0,1,14,0
40965,-1,0,6,0,0
59773,-1,0,0,0,0
268479,-1,0,0,0,0
274775,-1,0,1,10,0
50778,-1,0,0,0,0
96155,-1,0,3,8,0
73457,-1,0,2,9,0
42251,-1,0,0,0,0
53267,-1,100,10,13,2
